run_id,scored_at,churn_probability,risk_level,Tenure,SatisfactionScore,Complain
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.00562659,LOW,10.0,1,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.17068061,LOW,15.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.17407878,LOW,14.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9926058,HIGH,1.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.000390156,LOW,23.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0048096385,LOW,13.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9776029,HIGH,0.0,4,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.14062272,LOW,19.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.06689233,LOW,8.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0010371524,LOW,25.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.2903463,LOW,10.0,2,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9845414,HIGH,1.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.267895,LOW,19.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.25064442,LOW,6.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.13817215,LOW,1.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.24993749,LOW,16.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.2965207,LOW,9.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9935741,HIGH,1.0,2,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.074920356,LOW,7.0,2,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.16779064,LOW,1.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.2910331,LOW,8.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.16447788,LOW,,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9034421,HIGH,17.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.25206804,LOW,,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.07340976,LOW,7.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.021187995,LOW,16.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.04350377,LOW,3.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.02386207,LOW,11.0,1,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.39821276,LOW,11.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.017950332,LOW,13.0,5,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0056181634,LOW,17.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.014730192,LOW,11.0,1,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.33763707,LOW,7.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0814738,LOW,6.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.049680546,LOW,11.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.13215694,LOW,15.0,5,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.8158028,HIGH,13.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.03277528,LOW,6.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.01234858,LOW,7.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9858884,HIGH,0.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.09757835,LOW,16.0,2,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.041369643,LOW,5.0,1,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.028921384,LOW,19.0,1,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.11860692,LOW,,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.6329167,MEDIUM,0.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9487619,HIGH,20.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.016801512,LOW,8.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.047580708,LOW,12.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.49468377,MEDIUM,1.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.036625046,LOW,4.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.06568385,LOW,9.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.13091317,LOW,12.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.017263936,LOW,25.0,2,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.101237945,LOW,6.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.00047104276,LOW,21.0,1,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.012635796,LOW,7.0,1,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.82392883,HIGH,,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.012449325,LOW,7.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.12612695,LOW,3.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9389006,HIGH,0.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.97070044,HIGH,1.0,5,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0030661034,LOW,13.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.33209965,LOW,0.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.6340649,MEDIUM,,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.09414569,LOW,17.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.084999524,LOW,8.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.98976105,HIGH,0.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.033235993,LOW,14.0,1,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9925889,HIGH,1.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9710079,HIGH,9.0,4,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.98708653,HIGH,0.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.10116771,LOW,20.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.013557162,LOW,17.0,1,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.09539532,LOW,17.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9975795,HIGH,1.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.94445133,HIGH,16.0,4,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9885824,HIGH,0.0,2,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.94306475,HIGH,1.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.3615287,LOW,0.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.13157453,LOW,20.0,2,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.002759506,LOW,21.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.00028563637,LOW,29.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.00058935286,LOW,23.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.047119502,LOW,13.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.14293095,LOW,6.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9385483,HIGH,4.0,5,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.49042776,MEDIUM,,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.07171105,LOW,5.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.5982619,MEDIUM,6.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.06533557,LOW,3.0,4,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.040818505,LOW,5.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.56480354,MEDIUM,1.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.058644023,LOW,11.0,5,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.19499347,LOW,10.0,4,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0014081736,LOW,27.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.103868954,LOW,11.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9101725,HIGH,1.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0024396647,LOW,27.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0048982953,LOW,5.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.03346056,LOW,17.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.00020977885,LOW,28.0,4,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.018065833,LOW,6.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.8969912,HIGH,1.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.06282821,LOW,3.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.16603193,LOW,,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0008962132,LOW,16.0,2,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.21381418,LOW,14.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.022640806,LOW,13.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.03172097,LOW,9.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.21746987,LOW,17.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.00056027353,LOW,16.0,1,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.017238019,LOW,19.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.06433412,LOW,16.0,2,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.264397,LOW,6.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.09276837,LOW,14.0,4,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.13610822,LOW,8.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.80269814,HIGH,9.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.010308919,LOW,18.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.04153296,LOW,0.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.020864392,LOW,,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.43414024,MEDIUM,,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.40040928,MEDIUM,3.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.16930875,LOW,4.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0027079554,LOW,11.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.99222916,HIGH,1.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9506322,HIGH,16.0,5,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0019652038,LOW,7.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.10941182,LOW,5.0,1,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.94469905,HIGH,1.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.21857543,LOW,4.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.14909762,LOW,15.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.86955047,HIGH,,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.11553273,LOW,8.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9963348,HIGH,0.0,5,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.12528019,LOW,2.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.022441844,LOW,5.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.98032707,HIGH,0.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9539449,HIGH,1.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.47118974,MEDIUM,11.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.03204118,LOW,2.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.06974487,LOW,11.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0089599285,LOW,11.0,1,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.13618557,LOW,15.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.030568847,LOW,4.0,2,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.004569869,LOW,19.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.93088406,HIGH,0.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.009261772,LOW,10.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.08260641,LOW,3.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.13683107,LOW,7.0,1,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.026986886,LOW,21.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0029467216,LOW,19.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0031074393,LOW,4.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.07681348,LOW,21.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.973381,HIGH,1.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.010078867,LOW,19.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.00013803963,LOW,51.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0012072329,LOW,13.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.036604468,LOW,8.0,2,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.025379566,LOW,12.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.12996091,LOW,15.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9586358,HIGH,1.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.8263134,HIGH,0.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.1087125,LOW,8.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0008134864,LOW,22.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.5993559,MEDIUM,1.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.009988205,LOW,9.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.08481295,LOW,3.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9478641,HIGH,12.0,2,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.6448106,MEDIUM,19.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.03212641,LOW,19.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.00010356179,LOW,26.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.1295366,LOW,20.0,4,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.2976931,LOW,9.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.025697276,LOW,13.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.045287028,LOW,17.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.88768554,HIGH,8.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9733829,HIGH,7.0,4,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.7600322,HIGH,1.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0045880587,LOW,12.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.19080217,LOW,9.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.3963843,LOW,2.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.25817063,LOW,4.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,8.821262e-05,LOW,29.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.96505797,HIGH,1.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.06824887,LOW,20.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9926058,HIGH,1.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0012889109,LOW,10.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.38771856,LOW,1.0,4,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.22816718,LOW,9.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.06795315,LOW,4.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.04380759,LOW,4.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0033542775,LOW,10.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0011835605,LOW,13.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9988992,HIGH,1.0,5,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.06569738,LOW,8.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.030336935,LOW,11.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.676558,MEDIUM,1.0,2,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.015314765,LOW,15.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0012072881,LOW,24.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0037941204,LOW,30.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.17210546,LOW,1.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.78910893,HIGH,1.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.015084,LOW,20.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9899011,HIGH,0.0,1,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9912232,HIGH,1.0,4,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.03257944,LOW,6.0,1,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.013058549,LOW,17.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.04274862,LOW,7.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0056181634,LOW,17.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.02351998,LOW,13.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.30185023,LOW,5.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.97554135,HIGH,0.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.11410792,LOW,16.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.973381,HIGH,1.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.022671867,LOW,17.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.007387651,LOW,9.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.24724023,LOW,14.0,4,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.02142725,LOW,4.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.058298115,LOW,9.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.03682522,LOW,8.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.03456328,LOW,7.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.952698,HIGH,1.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.026142206,LOW,19.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.97449195,HIGH,1.0,1,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.8580991,HIGH,8.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.09544345,LOW,6.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.03880823,LOW,13.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0012427577,LOW,13.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.17058326,LOW,12.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.053670168,LOW,10.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.6510605,MEDIUM,1.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.3653213,LOW,4.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.17807917,LOW,8.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.104088955,LOW,6.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.12181439,LOW,5.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.036081463,LOW,17.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0018981763,LOW,22.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.017459245,LOW,8.0,2,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.8371636,HIGH,7.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.10267699,LOW,21.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9756056,HIGH,0.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.32197323,LOW,0.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.49409077,MEDIUM,0.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.009737875,LOW,16.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.19457732,LOW,13.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9703488,HIGH,,5,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0048428765,LOW,19.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.05049869,LOW,12.0,2,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.12350143,LOW,1.0,2,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.007768843,LOW,24.0,4,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.031627543,LOW,18.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.043376204,LOW,18.0,2,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.99342805,HIGH,,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.09167517,LOW,16.0,2,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.1347524,LOW,5.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.011782977,LOW,9.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.08465715,LOW,10.0,4,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.8750572,HIGH,0.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.19452316,LOW,20.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.13329923,LOW,3.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.13267216,LOW,3.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.14708897,LOW,16.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.18742108,LOW,9.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9742066,HIGH,11.0,4,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.011305068,LOW,16.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.8638119,HIGH,1.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.5134571,MEDIUM,1.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.08147112,LOW,15.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.077373,LOW,5.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0008134864,LOW,22.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.73210156,HIGH,1.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.020456435,LOW,8.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.3321582,LOW,1.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.97500235,HIGH,1.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9932807,HIGH,1.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0011507664,LOW,22.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.41760147,MEDIUM,1.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.43522835,MEDIUM,11.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.99511504,HIGH,1.0,4,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.025010852,LOW,9.0,2,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.117854185,LOW,10.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9776029,HIGH,0.0,4,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9874206,HIGH,0.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.06402304,LOW,5.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.99400324,HIGH,1.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0041609854,LOW,10.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.24322079,LOW,,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.2483387,LOW,13.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.32255527,LOW,5.0,1,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.005219195,LOW,31.0,5,1
